Data supplied by AEA on 28/6/2014
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Oxford Centre Roadside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
27-05-2014,20:00,30,P,ugm-3,32,P,ugm-3,76,P,ugm-3
27-05-2014,21:00,39,P,ugm-3,38,P,ugm-3,94,P,ugm-3
27-05-2014,22:00,26,P,ugm-3,31,P,ugm-3,69,P,ugm-3
27-05-2014,23:00,15,P,ugm-3,30,P,ugm-3,51,P,ugm-3
27-05-2014,24:00,5,P,ugm-3,20,P,ugm-3,27,P,ugm-3
28-05-2014,01:00,3,P,ugm-3,19,P,ugm-3,22,P,ugm-3
28-05-2014,02:00,2,P,ugm-3,16,P,ugm-3,18,P,ugm-3
28-05-2014,03:00,0,P,ugm-3,13,P,ugm-3,13,P,ugm-3
28-05-2014,04:00,1,P,ugm-3,13,P,ugm-3,14,P,ugm-3
28-05-2014,05:00,2,P,ugm-3,16,P,ugm-3,19,P,ugm-3
28-05-2014,06:00,16,P,ugm-3,27,P,ugm-3,49,P,ugm-3
28-05-2014,07:00,31,P,ugm-3,40,P,ugm-3,85,P,ugm-3
28-05-2014,08:00,56,P,ugm-3,54,P,ugm-3,135,P,ugm-3
28-05-2014,09:00,53,P,ugm-3,50,P,ugm-3,127,P,ugm-3
28-05-2014,10:00,42,P,ugm-3,46,P,ugm-3,106,P,ugm-3
28-05-2014,11:00,34,P,ugm-3,42,P,ugm-3,90,P,ugm-3
28-05-2014,12:00,31,P,ugm-3,38,P,ugm-3,85,P,ugm-3
28-05-2014,13:00,38,P,ugm-3,38,P,ugm-3,97,P,ugm-3
28-05-2014,14:00,42,P,ugm-3,36,P,ugm-3,100,P,ugm-3
28-05-2014,15:00,37,P,ugm-3,36,P,ugm-3,92,P,ugm-3
28-05-2014,16:00,39,P,ugm-3,38,P,ugm-3,98,P,ugm-3
28-05-2014,17:00,35,P,ugm-3,33,P,ugm-3,87,P,ugm-3
28-05-2014,18:00,40,P,ugm-3,39,P,ugm-3,99,P,ugm-3
28-05-2014,19:00,43,P,ugm-3,40,P,ugm-3,106,P,ugm-3
28-05-2014,20:00,37,P,ugm-3,39,P,ugm-3,95,P,ugm-3
28-05-2014,21:00,32,P,ugm-3,37,P,ugm-3,86,P,ugm-3
28-05-2014,22:00,44,P,ugm-3,41,P,ugm-3,108,P,ugm-3
28-05-2014,23:00,44,P,ugm-3,39,P,ugm-3,107,P,ugm-3
28-05-2014,24:00,20,P,ugm-3,26,P,ugm-3,58,P,ugm-3
29-05-2014,01:00,20,P,ugm-3,20,P,ugm-3,50,P,ugm-3
29-05-2014,02:00,11,P,ugm-3,20,P,ugm-3,37,P,ugm-3
29-05-2014,03:00,8,P,ugm-3,18,P,ugm-3,30,P,ugm-3
29-05-2014,04:00,15,P,ugm-3,15,P,ugm-3,38,P,ugm-3
29-05-2014,05:00,21,P,ugm-3,28,P,ugm-3,59,P,ugm-3
29-05-2014,06:00,82,P,ugm-3,47,P,ugm-3,173,P,ugm-3
29-05-2014,07:00,113,P,ugm-3,59,P,ugm-3,232,P,ugm-3
29-05-2014,08:00,154,P,ugm-3,54,P,ugm-3,291,P,ugm-3
29-05-2014,09:00,219,P,ugm-3,66,P,ugm-3,401,P,ugm-3
29-05-2014,10:00,141,P,ugm-3,66,P,ugm-3,282,P,ugm-3
29-05-2014,11:00,159,P,ugm-3,74,P,ugm-3,318,P,ugm-3
29-05-2014,12:00,175,P,ugm-3,85,P,ugm-3,353,P,ugm-3
29-05-2014,13:00,121,P,ugm-3,69,P,ugm-3,255,P,ugm-3
29-05-2014,14:00,130,P,ugm-3,81,P,ugm-3,280,P,ugm-3
29-05-2014,15:00,280,P,ugm-3,123,P,ugm-3,552,P,ugm-3
29-05-2014,16:00,275,P,ugm-3,120,P,ugm-3,542,P,ugm-3
29-05-2014,17:00,123,P,ugm-3,79,P,ugm-3,267,P,ugm-3
29-05-2014,18:00,300,P,ugm-3,116,P,ugm-3,575,P,ugm-3
29-05-2014,19:00,139,P,ugm-3,84,P,ugm-3,297,P,ugm-3
29-05-2014,20:00,98,P,ugm-3,77,P,ugm-3,226,P,ugm-3
29-05-2014,21:00,45,P,ugm-3,50,P,ugm-3,119,P,ugm-3
29-05-2014,22:00,68,P,ugm-3,38,P,ugm-3,143,P,ugm-3
29-05-2014,23:00,76,P,ugm-3,47,P,ugm-3,163,P,ugm-3
29-05-2014,24:00,15,P,ugm-3,18,P,ugm-3,41,P,ugm-3
30-05-2014,01:00,20,P,ugm-3,19,P,ugm-3,50,P,ugm-3
30-05-2014,02:00,5,P,ugm-3,16,P,ugm-3,24,P,ugm-3
30-05-2014,03:00,6,P,ugm-3,15,P,ugm-3,24,P,ugm-3
30-05-2014,04:00,6,P,ugm-3,17,P,ugm-3,26,P,ugm-3
30-05-2014,05:00,22,P,ugm-3,23,P,ugm-3,56,P,ugm-3
30-05-2014,06:00,116,P,ugm-3,53,P,ugm-3,230,P,ugm-3
30-05-2014,07:00,194,P,ugm-3,72,P,ugm-3,370,P,ugm-3
30-05-2014,08:00,225,P,ugm-3,62,P,ugm-3,407,P,ugm-3
30-05-2014,09:00,161,P,ugm-3,61,P,ugm-3,307,P,ugm-3
30-05-2014,10:00,243,P,ugm-3,72,P,ugm-3,444,P,ugm-3
30-05-2014,11:00,165,P,ugm-3,70,P,ugm-3,323,P,ugm-3
30-05-2014,12:00,168,P,ugm-3,75,P,ugm-3,333,P,ugm-3
30-05-2014,13:00,178,P,ugm-3,76,P,ugm-3,348,P,ugm-3
30-05-2014,14:00,178,P,ugm-3,71,P,ugm-3,344,P,ugm-3
30-05-2014,15:00,186,P,ugm-3,84,P,ugm-3,369,P,ugm-3
30-05-2014,16:00,172,P,ugm-3,95,P,ugm-3,359,P,ugm-3
30-05-2014,17:00,192,P,ugm-3,94,P,ugm-3,389,P,ugm-3
30-05-2014,18:00,157,P,ugm-3,80,P,ugm-3,321,P,ugm-3
30-05-2014,19:00,123,P,ugm-3,72,P,ugm-3,261,P,ugm-3
30-05-2014,20:00,97,P,ugm-3,72,P,ugm-3,221,P,ugm-3
30-05-2014,21:00,93,P,ugm-3,77,P,ugm-3,220,P,ugm-3
30-05-2014,22:00,97,P,ugm-3,64,P,ugm-3,213,P,ugm-3
30-05-2014,23:00,131,P,ugm-3,84,P,ugm-3,286,P,ugm-3
30-05-2014,24:00,100,P,ugm-3,63,P,ugm-3,216,P,ugm-3
31-05-2014,01:00,67,P,ugm-3,53,P,ugm-3,156,P,ugm-3
31-05-2014,02:00,54,P,ugm-3,51,P,ugm-3,133,P,ugm-3
31-05-2014,03:00,47,P,ugm-3,43,P,ugm-3,114,P,ugm-3
31-05-2014,04:00,24,P,ugm-3,31,P,ugm-3,67,P,ugm-3
31-05-2014,05:00,16,P,ugm-3,27,P,ugm-3,52,P,ugm-3
31-05-2014,06:00,77,P,ugm-3,45,P,ugm-3,163,P,ugm-3
31-05-2014,07:00,117,P,ugm-3,62,P,ugm-3,241,P,ugm-3
31-05-2014,08:00,142,P,ugm-3,61,P,ugm-3,278,P,ugm-3
31-05-2014,09:00,77,P,ugm-3,56,P,ugm-3,174,P,ugm-3
31-05-2014,10:00,64,P,ugm-3,57,P,ugm-3,156,P,ugm-3
31-05-2014,11:00,79,P,ugm-3,59,P,ugm-3,180,P,ugm-3
31-05-2014,12:00,45,P,ugm-3,48,P,ugm-3,117,P,ugm-3
31-05-2014,13:00,35,P,ugm-3,48,P,ugm-3,102,P,ugm-3
31-05-2014,14:00,51,P,ugm-3,45,P,ugm-3,123,P,ugm-3
31-05-2014,15:00,41,P,ugm-3,49,P,ugm-3,112,P,ugm-3
31-05-2014,16:00,41,P,ugm-3,46,P,ugm-3,109,P,ugm-3
31-05-2014,17:00,47,P,ugm-3,51,P,ugm-3,123,P,ugm-3
31-05-2014,18:00,26,P,ugm-3,44,P,ugm-3,84,P,ugm-3
31-05-2014,19:00,35,P,ugm-3,49,P,ugm-3,102,P,ugm-3
31-05-2014,20:00,30,P,ugm-3,52,P,ugm-3,99,P,ugm-3
31-05-2014,21:00,39,P,ugm-3,72,P,ugm-3,131,P,ugm-3
31-05-2014,22:00,48,P,ugm-3,81,P,ugm-3,154,P,ugm-3
31-05-2014,23:00,71,P,ugm-3,72,P,ugm-3,182,P,ugm-3
31-05-2014,24:00,55,P,ugm-3,65,P,ugm-3,148,P,ugm-3
01-06-2014,01:00,74,P,ugm-3,79,P,ugm-3,192,P,ugm-3
01-06-2014,02:00,81,P,ugm-3,64,P,ugm-3,188,P,ugm-3
01-06-2014,03:00,26,P,ugm-3,38,P,ugm-3,78,P,ugm-3
01-06-2014,04:00,21,P,ugm-3,37,P,ugm-3,69,P,ugm-3
01-06-2014,05:00,59,P,ugm-3,38,P,ugm-3,129,P,ugm-3
01-06-2014,06:00,54,P,ugm-3,38,P,ugm-3,121,P,ugm-3
01-06-2014,07:00,25,P,ugm-3,35,P,ugm-3,72,P,ugm-3
01-06-2014,08:00,36,P,ugm-3,36,P,ugm-3,91,P,ugm-3
01-06-2014,09:00,49,P,ugm-3,42,P,ugm-3,117,P,ugm-3
01-06-2014,10:00,97,P,ugm-3,68,P,ugm-3,217,P,ugm-3
01-06-2014,11:00,61,P,ugm-3,58,P,ugm-3,151,P,ugm-3
01-06-2014,12:00,75,P,ugm-3,67,P,ugm-3,182,P,ugm-3
01-06-2014,13:00,90,P,ugm-3,67,P,ugm-3,205,P,ugm-3
01-06-2014,14:00,109,P,ugm-3,72,P,ugm-3,241,P,ugm-3
01-06-2014,15:00,87,P,ugm-3,74,P,ugm-3,208,P,ugm-3
01-06-2014,16:00,88,P,ugm-3,84,P,ugm-3,220,P,ugm-3
01-06-2014,17:00,45,P,ugm-3,62,P,ugm-3,132,P,ugm-3
01-06-2014,18:00,29,P,ugm-3,49,P,ugm-3,96,P,ugm-3
01-06-2014,19:00,37,P,ugm-3,53,P,ugm-3,109,P,ugm-3
01-06-2014,20:00,29,P,ugm-3,53,P,ugm-3,99,P,ugm-3
01-06-2014,21:00,5,P,ugm-3,27,P,ugm-3,34,P,ugm-3
01-06-2014,22:00,12,P,ugm-3,28,P,ugm-3,48,P,ugm-3
01-06-2014,23:00,10,P,ugm-3,27,P,ugm-3,42,P,ugm-3
01-06-2014,24:00,3,P,ugm-3,17,P,ugm-3,23,P,ugm-3
02-06-2014,01:00,2,P,ugm-3,15,P,ugm-3,18,P,ugm-3
02-06-2014,02:00,9,P,ugm-3,19,P,ugm-3,33,P,ugm-3
02-06-2014,03:00,2,P,ugm-3,13,P,ugm-3,16,P,ugm-3
02-06-2014,04:00,4,P,ugm-3,18,P,ugm-3,24,P,ugm-3
02-06-2014,05:00,33,P,ugm-3,39,P,ugm-3,90,P,ugm-3
02-06-2014,06:00,69,P,ugm-3,46,P,ugm-3,152,P,ugm-3
02-06-2014,07:00,57,P,ugm-3,42,P,ugm-3,130,P,ugm-3
02-06-2014,08:00,77,P,ugm-3,46,P,ugm-3,165,P,ugm-3
02-06-2014,09:00,67,P,ugm-3,50,P,ugm-3,152,P,ugm-3
02-06-2014,10:00,80,P,ugm-3,49,P,ugm-3,172,P,ugm-3
02-06-2014,11:00,76,P,ugm-3,48,P,ugm-3,165,P,ugm-3
02-06-2014,12:00,84,P,ugm-3,47,P,ugm-3,176,P,ugm-3
02-06-2014,13:00,97,P,ugm-3,55,P,ugm-3,204,P,ugm-3
02-06-2014,14:00,84,P,ugm-3,46,P,ugm-3,175,P,ugm-3
02-06-2014,15:00,79,P,ugm-3,52,P,ugm-3,173,P,ugm-3
02-06-2014,16:00,108,P,ugm-3,57,P,ugm-3,222,P,ugm-3
02-06-2014,17:00,122,P,ugm-3,58,P,ugm-3,245,P,ugm-3
02-06-2014,18:00,94,P,ugm-3,52,P,ugm-3,196,P,ugm-3
02-06-2014,19:00,46,P,ugm-3,35,P,ugm-3,106,P,ugm-3
02-06-2014,20:00,31,P,ugm-3,32,P,ugm-3,80,P,ugm-3
02-06-2014,21:00,25,P,ugm-3,30,P,ugm-3,68,P,ugm-3
02-06-2014,22:00,42,P,ugm-3,38,P,ugm-3,103,P,ugm-3
02-06-2014,23:00,66,P,ugm-3,52,P,ugm-3,153,P,ugm-3
02-06-2014,24:00,25,P,ugm-3,34,P,ugm-3,73,P,ugm-3
03-06-2014,01:00,12,P,ugm-3,19,P,ugm-3,38,P,ugm-3
03-06-2014,02:00,10,P,ugm-3,20,P,ugm-3,35,P,ugm-3
03-06-2014,03:00,8,P,ugm-3,17,P,ugm-3,29,P,ugm-3
03-06-2014,04:00,11,P,ugm-3,20,P,ugm-3,37,P,ugm-3
03-06-2014,05:00,27,P,ugm-3,29,P,ugm-3,71,P,ugm-3
03-06-2014,06:00,82,P,ugm-3,45,P,ugm-3,170,P,ugm-3
03-06-2014,07:00,74,P,ugm-3,45,P,ugm-3,159,P,ugm-3
03-06-2014,08:00,62,P,ugm-3,40,P,ugm-3,135,P,ugm-3
03-06-2014,09:00,144,P,ugm-3,55,P,ugm-3,276,P,ugm-3
03-06-2014,10:00,61,P,ugm-3,41,P,ugm-3,135,P,ugm-3
03-06-2014,11:00,48,P,ugm-3,41,P,ugm-3,113,P,ugm-3
03-06-2014,12:00,30,P,ugm-3,34,P,ugm-3,80,P,ugm-3
03-06-2014,13:00,52,P,ugm-3,46,P,ugm-3,125,P,ugm-3
03-06-2014,14:00,46,P,ugm-3,41,P,ugm-3,111,P,ugm-3
03-06-2014,15:00,59,P,ugm-3,48,P,ugm-3,139,P,ugm-3
03-06-2014,16:00,40,P,ugm-3,44,P,ugm-3,105,P,ugm-3
03-06-2014,17:00,39,P,ugm-3,44,P,ugm-3,104,P,ugm-3
03-06-2014,18:00,51,P,ugm-3,42,P,ugm-3,120,P,ugm-3
03-06-2014,19:00,46,P,ugm-3,47,P,ugm-3,118,P,ugm-3
03-06-2014,20:00,68,P,ugm-3,55,P,ugm-3,159,P,ugm-3
03-06-2014,21:00,35,P,ugm-3,38,P,ugm-3,92,P,ugm-3
03-06-2014,22:00,45,P,ugm-3,39,P,ugm-3,107,P,ugm-3
03-06-2014,23:00,86,P,ugm-3,55,P,ugm-3,188,P,ugm-3
03-06-2014,24:00,35,P,ugm-3,33,P,ugm-3,87,P,ugm-3
04-06-2014,01:00,27,P,ugm-3,29,P,ugm-3,71,P,ugm-3
04-06-2014,02:00,25,P,ugm-3,30,P,ugm-3,68,P,ugm-3
04-06-2014,03:00,16,P,ugm-3,22,P,ugm-3,47,P,ugm-3
04-06-2014,04:00,19,P,ugm-3,27,P,ugm-3,56,P,ugm-3
04-06-2014,05:00,39,P,ugm-3,35,P,ugm-3,94,P,ugm-3
04-06-2014,06:00,136,P,ugm-3,58,P,ugm-3,267,P,ugm-3
04-06-2014,07:00,86,P,ugm-3,54,P,ugm-3,186,P,ugm-3
04-06-2014,08:00,215,P,ugm-3,85,P,ugm-3,415,P,ugm-3
04-06-2014,09:00,214,P,ugm-3,81,P,ugm-3,410,P,ugm-3
04-06-2014,10:00,126,P,ugm-3,72,P,ugm-3,265,P,ugm-3
04-06-2014,11:00,79,P,ugm-3,53,P,ugm-3,175,P,ugm-3
04-06-2014,12:00,,,,,,,,,
04-06-2014,13:00,33,P,ugm-3,39,P,ugm-3,90,P,ugm-3
04-06-2014,14:00,33,P,ugm-3,38,P,ugm-3,90,P,ugm-3
04-06-2014,15:00,29,P,ugm-3,40,P,ugm-3,84,P,ugm-3
04-06-2014,16:00,24,P,ugm-3,39,P,ugm-3,77,P,ugm-3
04-06-2014,17:00,16,P,ugm-3,39,P,ugm-3,65,P,ugm-3
04-06-2014,18:00,17,P,ugm-3,42,P,ugm-3,69,P,ugm-3
04-06-2014,19:00,15,P,ugm-3,40,P,ugm-3,63,P,ugm-3
04-06-2014,20:00,12,P,ugm-3,38,P,ugm-3,57,P,ugm-3
04-06-2014,21:00,10,P,ugm-3,36,P,ugm-3,52,P,ugm-3
04-06-2014,22:00,14,P,ugm-3,35,P,ugm-3,57,P,ugm-3
04-06-2014,23:00,16,P,ugm-3,34,P,ugm-3,59,P,ugm-3
04-06-2014,24:00,6,P,ugm-3,29,P,ugm-3,38,P,ugm-3
05-06-2014,01:00,3,P,ugm-3,26,P,ugm-3,29,P,ugm-3
05-06-2014,02:00,3,P,ugm-3,25,P,ugm-3,29,P,ugm-3
05-06-2014,03:00,2,P,ugm-3,21,P,ugm-3,23,P,ugm-3
05-06-2014,04:00,1,P,ugm-3,18,P,ugm-3,21,P,ugm-3
05-06-2014,05:00,3,P,ugm-3,21,P,ugm-3,25,P,ugm-3
05-06-2014,06:00,12,P,ugm-3,31,P,ugm-3,50,P,ugm-3
05-06-2014,07:00,17,P,ugm-3,34,P,ugm-3,61,P,ugm-3
05-06-2014,08:00,20,P,ugm-3,34,P,ugm-3,65,P,ugm-3
05-06-2014,09:00,20,P,ugm-3,34,P,ugm-3,65,P,ugm-3
05-06-2014,10:00,27,P,ugm-3,37,P,ugm-3,78,P,ugm-3
05-06-2014,11:00,26,P,ugm-3,35,P,ugm-3,75,P,ugm-3
05-06-2014,12:00,27,P,ugm-3,32,P,ugm-3,75,P,ugm-3
05-06-2014,13:00,22,P,ugm-3,32,P,ugm-3,67,P,ugm-3
05-06-2014,14:00,27,P,ugm-3,33,P,ugm-3,75,P,ugm-3
05-06-2014,15:00,20,P,ugm-3,34,P,ugm-3,65,P,ugm-3
05-06-2014,16:00,26,P,ugm-3,39,P,ugm-3,80,P,ugm-3
05-06-2014,17:00,23,P,ugm-3,38,P,ugm-3,73,P,ugm-3
05-06-2014,18:00,28,P,ugm-3,42,P,ugm-3,84,P,ugm-3
05-06-2014,19:00,24,P,ugm-3,40,P,ugm-3,77,P,ugm-3
05-06-2014,20:00,17,P,ugm-3,37,P,ugm-3,65,P,ugm-3
05-06-2014,21:00,12,P,ugm-3,37,P,ugm-3,55,P,ugm-3
05-06-2014,22:00,24,P,ugm-3,43,P,ugm-3,78,P,ugm-3
05-06-2014,23:00,52,P,ugm-3,50,P,ugm-3,130,P,ugm-3
05-06-2014,24:00,145,P,ugm-3,56,P,ugm-3,277,P,ugm-3
06-06-2014,01:00,38,P,ugm-3,38,P,ugm-3,98,P,ugm-3
06-06-2014,02:00,22,P,ugm-3,36,P,ugm-3,71,P,ugm-3
06-06-2014,03:00,21,P,ugm-3,33,P,ugm-3,65,P,ugm-3
06-06-2014,04:00,18,P,ugm-3,31,P,ugm-3,57,P,ugm-3
06-06-2014,05:00,29,P,ugm-3,37,P,ugm-3,82,P,ugm-3
06-06-2014,06:00,88,P,ugm-3,53,P,ugm-3,189,P,ugm-3
06-06-2014,07:00,86,P,ugm-3,55,P,ugm-3,187,P,ugm-3
06-06-2014,08:00,102,P,ugm-3,51,P,ugm-3,208,P,ugm-3
06-06-2014,09:00,93,P,ugm-3,50,P,ugm-3,193,P,ugm-3
06-06-2014,10:00,89,P,ugm-3,54,P,ugm-3,189,P,ugm-3
06-06-2014,11:00,87,P,ugm-3,55,P,ugm-3,189,P,ugm-3
06-06-2014,12:00,91,P,ugm-3,53,P,ugm-3,193,P,ugm-3
06-06-2014,13:00,79,P,ugm-3,57,P,ugm-3,178,P,ugm-3
06-06-2014,14:00,78,P,ugm-3,59,P,ugm-3,180,P,ugm-3
06-06-2014,15:00,76,P,ugm-3,64,P,ugm-3,180,P,ugm-3
06-06-2014,16:00,83,P,ugm-3,70,P,ugm-3,197,P,ugm-3
06-06-2014,17:00,60,P,ugm-3,60,P,ugm-3,153,P,ugm-3
06-06-2014,18:00,41,P,ugm-3,55,P,ugm-3,119,P,ugm-3
06-06-2014,19:00,61,P,ugm-3,54,P,ugm-3,147,P,ugm-3
06-06-2014,20:00,33,P,ugm-3,53,P,ugm-3,103,P,ugm-3
06-06-2014,21:00,39,P,ugm-3,57,P,ugm-3,119,P,ugm-3
06-06-2014,22:00,54,P,ugm-3,64,P,ugm-3,149,P,ugm-3
06-06-2014,23:00,68,P,ugm-3,73,P,ugm-3,178,P,ugm-3
06-06-2014,24:00,43,P,ugm-3,62,P,ugm-3,128,P,ugm-3
07-06-2014,01:00,12,P,ugm-3,45,P,ugm-3,61,P,ugm-3
07-06-2014,02:00,12,P,ugm-3,40,P,ugm-3,59,P,ugm-3
07-06-2014,03:00,10,P,ugm-3,40,P,ugm-3,55,P,ugm-3
07-06-2014,04:00,5,P,ugm-3,33,P,ugm-3,40,P,ugm-3
07-06-2014,05:00,7,P,ugm-3,34,P,ugm-3,46,P,ugm-3
07-06-2014,06:00,34,P,ugm-3,43,P,ugm-3,96,P,ugm-3
07-06-2014,07:00,27,P,ugm-3,47,P,ugm-3,88,P,ugm-3
07-06-2014,08:00,48,P,ugm-3,49,P,ugm-3,124,P,ugm-3
07-06-2014,09:00,85,P,ugm-3,48,P,ugm-3,178,P,ugm-3
07-06-2014,10:00,86,P,ugm-3,52,P,ugm-3,184,P,ugm-3
07-06-2014,11:00,54,P,ugm-3,43,P,ugm-3,126,P,ugm-3
07-06-2014,12:00,47,P,ugm-3,42,P,ugm-3,115,P,ugm-3
07-06-2014,13:00,30,P,ugm-3,37,P,ugm-3,82,P,ugm-3
07-06-2014,14:00,38,P,ugm-3,35,P,ugm-3,92,P,ugm-3
07-06-2014,15:00,45,P,ugm-3,42,P,ugm-3,111,P,ugm-3
07-06-2014,16:00,33,P,ugm-3,37,P,ugm-3,88,P,ugm-3
07-06-2014,17:00,33,P,ugm-3,35,P,ugm-3,84,P,ugm-3
07-06-2014,18:00,34,P,ugm-3,35,P,ugm-3,86,P,ugm-3
07-06-2014,19:00,23,P,ugm-3,32,P,ugm-3,69,P,ugm-3
07-06-2014,20:00,21,P,ugm-3,33,P,ugm-3,65,P,ugm-3
07-06-2014,21:00,37,P,ugm-3,43,P,ugm-3,99,P,ugm-3
07-06-2014,22:00,66,P,ugm-3,55,P,ugm-3,157,P,ugm-3
07-06-2014,23:00,80,P,ugm-3,53,P,ugm-3,176,P,ugm-3
07-06-2014,24:00,62,P,ugm-3,48,P,ugm-3,143,P,ugm-3
08-06-2014,01:00,66,P,ugm-3,45,P,ugm-3,147,P,ugm-3
08-06-2014,02:00,56,P,ugm-3,50,P,ugm-3,136,P,ugm-3
08-06-2014,03:00,48,P,ugm-3,43,P,ugm-3,117,P,ugm-3
08-06-2014,04:00,26,P,ugm-3,35,P,ugm-3,75,P,ugm-3
08-06-2014,05:00,12,P,ugm-3,26,P,ugm-3,44,P,ugm-3
08-06-2014,06:00,7,P,ugm-3,25,P,ugm-3,36,P,ugm-3
08-06-2014,07:00,14,P,ugm-3,26,P,ugm-3,46,P,ugm-3
08-06-2014,08:00,12,P,ugm-3,29,P,ugm-3,48,P,ugm-3
08-06-2014,09:00,12,P,ugm-3,26,P,ugm-3,44,P,ugm-3
08-06-2014,10:00,14,P,ugm-3,28,P,ugm-3,50,P,ugm-3
08-06-2014,11:00,13,P,ugm-3,25,P,ugm-3,46,P,ugm-3
08-06-2014,12:00,14,P,ugm-3,28,P,ugm-3,52,P,ugm-3
08-06-2014,13:00,10,P,ugm-3,25,P,ugm-3,40,P,ugm-3
08-06-2014,14:00,15,P,ugm-3,27,P,ugm-3,50,P,ugm-3
08-06-2014,15:00,19,P,ugm-3,27,P,ugm-3,57,P,ugm-3
08-06-2014,16:00,24,P,ugm-3,35,P,ugm-3,71,P,ugm-3
08-06-2014,17:00,23,P,ugm-3,33,P,ugm-3,69,P,ugm-3
08-06-2014,18:00,13,P,ugm-3,28,P,ugm-3,48,P,ugm-3
08-06-2014,19:00,10,P,ugm-3,31,P,ugm-3,46,P,ugm-3
08-06-2014,20:00,11,P,ugm-3,30,P,ugm-3,48,P,ugm-3
08-06-2014,21:00,28,P,ugm-3,42,P,ugm-3,86,P,ugm-3
08-06-2014,22:00,33,P,ugm-3,39,P,ugm-3,88,P,ugm-3
08-06-2014,23:00,38,P,ugm-3,44,P,ugm-3,101,P,ugm-3
08-06-2014,24:00,25,P,ugm-3,35,P,ugm-3,75,P,ugm-3
09-06-2014,01:00,11,P,ugm-3,28,P,ugm-3,45,P,ugm-3
09-06-2014,02:00,3,P,ugm-3,24,P,ugm-3,29,P,ugm-3
09-06-2014,03:00,4,P,ugm-3,22,P,ugm-3,28,P,ugm-3
09-06-2014,04:00,4,P,ugm-3,20,P,ugm-3,25,P,ugm-3
09-06-2014,05:00,17,P,ugm-3,28,P,ugm-3,53,P,ugm-3
09-06-2014,06:00,57,P,ugm-3,45,P,ugm-3,129,P,ugm-3
09-06-2014,07:00,102,P,ugm-3,60,P,ugm-3,211,P,ugm-3
09-06-2014,08:00,83,P,ugm-3,59,P,ugm-3,182,P,ugm-3
09-06-2014,09:00,82,P,ugm-3,63,P,ugm-3,185,P,ugm-3
09-06-2014,10:00,87,P,ugm-3,65,P,ugm-3,193,P,ugm-3
09-06-2014,11:00,87,P,ugm-3,73,P,ugm-3,202,P,ugm-3
09-06-2014,12:00,84,P,ugm-3,67,P,ugm-3,191,P,ugm-3
09-06-2014,13:00,34,P,ugm-3,37,P,ugm-3,89,P,ugm-3
09-06-2014,14:00,40,P,ugm-3,41,P,ugm-3,103,P,ugm-3
09-06-2014,15:00,44,P,ugm-3,46,P,ugm-3,113,P,ugm-3
09-06-2014,16:00,54,P,ugm-3,55,P,ugm-3,137,P,ugm-3
09-06-2014,17:00,75,P,ugm-3,65,P,ugm-3,180,P,ugm-3
09-06-2014,18:00,114,P,ugm-3,82,P,ugm-3,257,P,ugm-3
09-06-2014,19:00,48,P,ugm-3,54,P,ugm-3,128,P,ugm-3
09-06-2014,20:00,72,P,ugm-3,56,P,ugm-3,167,P,ugm-3
09-06-2014,21:00,81,P,ugm-3,68,P,ugm-3,191,P,ugm-3
09-06-2014,22:00,104,P,ugm-3,62,P,ugm-3,221,P,ugm-3
09-06-2014,23:00,61,P,ugm-3,52,P,ugm-3,146,P,ugm-3
09-06-2014,24:00,18,P,ugm-3,30,P,ugm-3,57,P,ugm-3
10-06-2014,01:00,14,P,ugm-3,26,P,ugm-3,48,P,ugm-3
10-06-2014,02:00,14,P,ugm-3,28,P,ugm-3,50,P,ugm-3
10-06-2014,03:00,15,P,ugm-3,27,P,ugm-3,50,P,ugm-3
10-06-2014,04:00,10,P,ugm-3,22,P,ugm-3,38,P,ugm-3
10-06-2014,05:00,36,P,ugm-3,36,P,ugm-3,90,P,ugm-3
10-06-2014,06:00,115,P,ugm-3,60,P,ugm-3,237,P,ugm-3
10-06-2014,07:00,47,P,ugm-3,42,P,ugm-3,114,P,ugm-3
10-06-2014,08:00,38,P,ugm-3,34,P,ugm-3,92,P,ugm-3
10-06-2014,09:00,38,P,ugm-3,36,P,ugm-3,94,P,ugm-3
10-06-2014,10:00,23,P,ugm-3,28,P,ugm-3,63,P,ugm-3
10-06-2014,11:00,22,P,ugm-3,30,P,ugm-3,63,P,ugm-3
10-06-2014,12:00,32,P,ugm-3,35,P,ugm-3,85,P,ugm-3
10-06-2014,13:00,41,P,ugm-3,40,P,ugm-3,103,P,ugm-3
10-06-2014,14:00,42,P,ugm-3,37,P,ugm-3,102,P,ugm-3
10-06-2014,15:00,19,P,ugm-3,29,P,ugm-3,57,P,ugm-3
10-06-2014,16:00,29,P,ugm-3,35,P,ugm-3,80,P,ugm-3
10-06-2014,17:00,28,P,ugm-3,34,P,ugm-3,77,P,ugm-3
10-06-2014,18:00,35,P,ugm-3,38,P,ugm-3,91,P,ugm-3
10-06-2014,19:00,24,P,ugm-3,34,P,ugm-3,71,P,ugm-3
10-06-2014,20:00,23,P,ugm-3,37,P,ugm-3,72,P,ugm-3
10-06-2014,21:00,29,P,ugm-3,41,P,ugm-3,86,P,ugm-3
